question_id,title,link,score,creation_date,tags,question_body,accepted_answer_body
79236672,How to solve Boost Error:&#39;boost::interprocess_exception::library_error&#39;,https://stackoverflow.com/questions/79236672/how-to-solve-boost-errorboostinterprocess-exceptionlibrary-error,1,1732875127,"c++, boost, message-queue, qnx","<p>I created a message_server in the qnx environment, and the &quot;library_error&quot; always appeared :</p>
<pre><code>#include &lt;boost/interprocess/ipc/message_queue.hpp&gt;

int main() {
    boost::interprocess::message_queue mq(boost::interprocess::open_or_create, &quot;my_queue&quot;, 100, 10);
    mq.remove(&quot;my_queue&quot;);
}
</code></pre>
<p>In log file:</p>
<pre><code>terminate called after throwing an instance of 'boost::interprocess::interprocess_exception'
  what():  boost::interprocess_exception::library_error
</code></pre>
",
79189712,QNX on RPi4 how do I login the first time,https://stackoverflow.com/questions/79189712/qnx-on-rpi4-how-do-i-login-the-first-time,1,1731602822,"raspberry-pi4, qnx","<p>I did all the crazy stuff required to get the QNX RPi4 image. I cooked in the simplest way possible the SD image (cat qnx_sdp8.0_rpi4_quickstart_20241023.img  &gt; /dev/sda) and booted. I press on the icon to open a terminal and I get a text console login prompt. No hint given to what user and or password I should use.
Anyone have a clue ?</p>
<p>Did something else go wrong ? would the imaging tool setup a user for me and give me the password ?</p>
",
79107017,CMake / QNX 6.5 does not understand gnu99 standard,https://stackoverflow.com/questions/79107017/cmake-qnx-6-5-does-not-understand-gnu99-standard,0,1729426535,"cmake, c99, qnx","<p>I have already been made aware of <a href=""https://stackoverflow.com/questions/51137067/how-do-i-use-different-compilation-standards-in-qnx-momentics-6-5"">this question</a>, in which the OP seeks to use C++11 standards.
And I understand that - regrettably - C++11 is just too new for QNX 6.5.
But my question relates to the same compiler and the C99 standard, which is approximately 10 years older than the compiler being used here.</p>
<p>I am converting an existing QNX 6.5 project to CMake. This builds fine(ish) in Momentics, but I am falling at the first hurdle; generating the project.</p>
<p>I have this as my CMake file</p>
<pre class=""lang-none prettyprint-override""><code>cmake_minimum_required(VERSION 3.16)

set(CMAKE_C_STANDARD 99)

project(Analyser)

# other stuff
</code></pre>
<p>When I try to generate this using the QNX toolchain I get</p>
<pre><code>The C compiler

    &quot;/opt/qnx650/host/linux/x86/usr/bin/qcc&quot;

  is not able to compile a simple test program.

  It fails with the following output:

    Change Dir: /home/user/build.analyser/CMakeFiles/CMakeTmp
    
    Run Build Command(s):/usr/bin/ninja cmTC_4ee62 &amp;&amp; [1/2] Building C object CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o
    FAILED: CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o 
    /opt/qnx650/host/linux/x86/usr/bin/qcc -Vgcc_ntoarmle -Wc,-isysroot,/opt/qnx650/target/qnx6   -std=gnu99 -Wp,-MD,CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o.d -Wp,-MT,CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o -Wp,-MF,CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o.d -o CMakeFiles/cmTC_4ee62.dir/testCCompiler.c.o -c /home/user/build.analyser/CMakeFiles/CMakeTmp/testCCompiler.c
    cc: unknown option: -std=gnu99
</code></pre>
<p>If I remove the <code>CMAKE_C_STANDARD</code> then the project generates fine, but it does not build because it defaults to C89 I guess.</p>
<p>If I bypass the compiler check (<code>CMAKE_C_COMPILER_WORKS</code>) then of course the project generates fine.
But building the code gets me this...</p>
<pre><code>/opt/qnx650/host/linux/x86/usr/bin/qcc -Vgcc_ntoarmle -Wc,-isysroot,/opt/qnx650/target/qnx6  -I{lots of include dirs} -Wc -std=gnu99 -Wp,-MD,syslib/CMakeFiles/syslib.dir/logger.c.o.d -Wp,-MT,syslib/CMakeFiles/syslib.dir/logger.c.o -Wp,-MF,syslib/CMakeFiles/syslib.dir/logger.c.o.d -o syslib/CMakeFiles/syslib.dir/logger.c.o -c /home/user/project/syslib/logger.c
cc: unknown option: -std=gnu99
</code></pre>
<p>(not sure why so many options get repeated)</p>
<p>So the cmake compiler check wasn't just a hinderance.
The thing is, this works from within Momentics</p>
<pre><code>/opt/qnx650/host/linux/x86/usr/bin/qcc -Vgcc_ntoarm -c -O -Wc,-Wall -pedantic-errors -Wc,-std=gnu99 -DNDEBUG -I{lots of include dirs} -EL -DVARIANT_a -DVARIANT_le -DBUILDENV_qss /home/user/project/syslib/logger.c 
</code></pre>
<p>I doubt that the other command line options make any difference here for making the compiler understand <code>gnu99</code>  (I've not looked into these yet, but I will), but if you know better then please put me right.</p>
<p>The question comes down to this:
What must I do to use the c99 / gnu99 standard in a QNX 6.5 CMake project?</p>
",
78339019,How to suspend schedular in QNX OS?,https://stackoverflow.com/questions/78339019/how-to-suspend-schedular-in-qnx-os,0,1713337986,"operating-system, qnx, blackberry-qnx","<p>what is the equivalent API to FreeRTOS's 'vTaskSuspendAll()'?</p>
<p>I'm looking for a api in QNX to suspends the scheduler temporarily and resume back after some time.
API to Suspend all threads/tasks
API to resume all threads/tasks</p>
",
79062889,why in most OS the first virtual page in any process with addresses 0:1000 is protected by OS,https://stackoverflow.com/questions/79062889/why-in-most-os-the-first-virtual-page-in-any-process-with-addresses-01000-is-pr,0,1728320082,"pointers, operating-system, virtual-memory, qnx, data-protection","<p>i understand that NULL pointer has special meaning and if pointer points to virtual address 0 then it will be same. So this is main reason of protection on first virtual page?</p>
<p>i tried to map the memory with fixed virtual addresses</p>
",
77898005,Build GDB Source Code for QNX (QNX App Debugging alternative),https://stackoverflow.com/questions/77898005/build-gdb-source-code-for-qnx-qnx-app-debugging-alternative,0,1706513081,"debugging, gdb, qnx, qnx-neutrino, blackberry-qnx","<p>I’ve retrieved the GDB source from QNX CVS.</p>
<p>The error message indicates that the linker (ld) cannot find the definitions for various functions, such as
i386_linux_read_description, amd64_linux_read_description, amd64_collect_fxsave, amd64_collect_xsave,
amd64_supply_fxsave, amd64_supply_xsave, amd64_linux_gregset_reg_offset, amd64_supply_fxsave, and amd64_collect_fxsave.</p>
<ol>
<li>Where to find the source code of above function or is it available in some library how to link that library?</li>
<li>IS any script availbe to use for the same?
For Example : Using Standard GDB with pdebug:While a standard GDB client wouldn't directly work with pdebug, it's
possible to bridge the gap using additional tools:
QNX SDK: The QNX Software Development Platform (SDK) includes a wrapper script that allows executing standard GDB
commands over the pdebug connection. This essentially translates GDB commands into the pdebug protocol, enabling limited
use of regular GDB with pdebug.</li>
</ol>
<p>3)Custom scripts: With advanced knowledge of both GDB and pdebug protocols, it's possible to write custom scripts or
wrappers that translate commands and bridge the communication gap.</p>
<p>Is any customer scripts availbe for use ?</p>
<ol start=""4"">
<li>We just need to avoid QNX Debugger. We just want to use open source debugger for QNX application if any other
approched can u please inform?</li>
</ol>
<p>To build GDB for QNX and debug QNX application</p>
",
79025858,How to buffering RTSP live data?,https://stackoverflow.com/questions/79025858/how-to-buffering-rtsp-live-data,1,1727333325,"c, rtsp, qnx","<p>I am trying to play live RTSP data on QNX Neutrino OS. I have created C code to do this and it works. I have connected my development kit and PC via ethernet. I can play RTSP video streamed from PC on my development kit but the first image is always distorted. The video is distorted for about 3-4 seconds on the screen.</p>
<p><strong>My stream code in PC:</strong></p>
<pre><code>cvlc -vvv ~/Videos/bbb_sunflower_1080p_60fps_normal.mp4 --sout '#transcode{acodec=mp4a}:rtp{sdp=rtsp://:8554/stream}' :network-caching=1500
</code></pre>
<p><strong>My C code in Development Kit(Plays video during 60 sec.):</strong></p>
<pre><code>#include &lt;screen/screen.h&gt;
#include &lt;mm/renderer.h&gt;
#include &lt;stdlib.h&gt;
#include &lt;stdio.h&gt;
#include &lt;string.h&gt;
#include &lt;unistd.h&gt;
#include &lt;sys/select.h&gt;
#include &lt;fcntl.h&gt;

#define WINGRP_NAME_MAX_LEN 128

// I/O devices
static const char *video_device_url    = &quot;screen:?winid=videosamplewindowgroup&amp;wingrp=videosamplewindowgroup&quot;;
static const char *audio_device_url    = &quot;audio:default&quot;;

// Name of video context
static const char *video_context_name = &quot;samplevideocontextname&quot;;

// Window group name
static const char *window_group_name = &quot;videosamplewindowgroup&quot;;

// Window Name
const char *window_name = &quot;appwindow&quot;;

strm_dict_t* calculate_rect(int width, int height) {
    const int image_width = 640;
    const int image_height = 480;
    const float image_aspect = (float)image_width / (float)image_height;
    const float aspect_tolerance = 0.1;

    char buffer[16];
    strm_dict_t *dict = strm_dict_new();

    if (NULL == dict) {
        return NULL;
    }

    //fullscreen is the default.
    dict = strm_dict_set(dict, &quot;video_dest_x&quot;, &quot;0&quot;);
    if (NULL == dict)
        goto fail;
    dict = strm_dict_set(dict, &quot;video_dest_y&quot;, &quot;0&quot;);
    if (NULL == dict)
        goto fail;
    dict = strm_dict_set(dict, &quot;video_dest_w&quot;, itoa(width, buffer, 10));
    if (NULL == dict)
        goto fail;
    dict = strm_dict_set(dict, &quot;video_dest_h&quot;, itoa(height, buffer, 10));
    if (NULL == dict)
        goto fail;

    float screen_aspect = (float)width/(float)height;

        dict = strm_dict_set(dict, &quot;video_dest_x&quot;, itoa((width - image_width) / 2, buffer, 10));
        if (NULL == dict)
            goto fail;

        width = height * image_aspect;

        dict = strm_dict_set(dict, &quot;video_dest_w&quot;, itoa(width, buffer, 10));
        if (NULL == dict)
            goto fail;


    return dict;

fail:
    strm_dict_destroy(dict);
    return NULL;
}


int main(void) {

    int rc;
    int exit_application = 0;

    printf(&quot;DBG-1\n&quot;);

    // Screen variables
    screen_context_t    screen_context = 0;
    screen_window_t     screen_window = 0;

    int screen_size[2] = {0,0};

    // Renderer variables
    mmr_connection_t*     mmr_connection = 0;
    mmr_context_t*        mmr_context = 0;
    strm_dict_t*          dict = NULL;

    // I/O variables
    int                    video_device_output_id = -1;
    int                    audio_device_output_id = -1;

    printf(&quot;DBG-2\n&quot;);

        /*
        * Create the window used for video output.
        */
       if (screen_create_context(&amp;screen_context, SCREEN_APPLICATION_CONTEXT) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-3\n&quot;);

       if (screen_create_window(&amp;screen_window, screen_context) != 0) {
           screen_destroy_context(screen_context);
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-4\n&quot;);

       if (screen_create_window_group(screen_window, window_group_name) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-5\n&quot;);

       int format = SCREEN_FORMAT_RGBA8888;
       if (screen_set_window_property_iv(screen_window, SCREEN_PROPERTY_FORMAT, &amp;format) != 0) {
           return EXIT_FAILURE;
       }

       if(screen_set_window_property_cv(screen_window, SCREEN_PROPERTY_ID_STRING, 32, window_name)){
           perror(&quot;Set Window ID Error\n&quot;);
           return EXIT_FAILURE;
       }

       printf(&quot;DBG-6\n&quot;);

       int usage = SCREEN_USAGE_NATIVE;
       if (screen_set_window_property_iv(screen_window, SCREEN_PROPERTY_USAGE, &amp;usage) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-7\n&quot;);

       if (screen_create_window_buffers(screen_window, 1) != 0) {
           return EXIT_FAILURE;
       }

       printf(&quot;DBG-8\n&quot;);

       /*
        * Configure mm-renderer.
        */
       mmr_connection = mmr_connect(NULL);
       if (mmr_connection == NULL) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-9\n&quot;);

       mmr_context = mmr_context_create(mmr_connection, video_context_name, 0, S_IRWXU|S_IRWXG|S_IRWXO);
       if (mmr_context == NULL) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-11\n&quot;);
       /*
        * Configure video and audio output.
        */
       video_device_output_id = mmr_output_attach(mmr_context, video_device_url, &quot;video&quot;);
       if (video_device_output_id == -1) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-12\n&quot;);

       printf(&quot;DBG-13\n&quot;);
       // Get the render buffer
       screen_buffer_t temp_buffer[1];
       if (screen_get_window_property_pv( screen_window, SCREEN_PROPERTY_RENDER_BUFFERS, (void**)temp_buffer) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-14\n&quot;);
       // Fill the buffer with a solid color (black)
       int fill_attributes[3] = {SCREEN_BLIT_COLOR, 0x0, SCREEN_BLIT_END};
       if (screen_fill(screen_context, temp_buffer[0], fill_attributes) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-15\n&quot;);
       // Make the window visible
       if (screen_get_window_property_iv(screen_window, SCREEN_PROPERTY_SIZE, screen_size) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-16\n&quot;);
       int temp_rectangle[4] = {0, 0, screen_size[0], screen_size[1]};
       if (screen_post_window(screen_window, temp_buffer[0], 1, temp_rectangle, 0) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-17\n&quot;);
       // Prevent the backlight from going off
       int idle_mode = SCREEN_IDLE_MODE_KEEP_AWAKE;
       if (screen_set_window_property_iv(screen_window, SCREEN_PROPERTY_IDLE_MODE, &amp;idle_mode) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-18\n&quot;);
       // Build up the path where our bundled resource is.
       char cwd[PATH_MAX];
       char media_file[PATH_MAX];
       getcwd(cwd,PATH_MAX);

       rc = snprintf(media_file, PATH_MAX, &quot;rtsp://10.42.0.1:8554/stream&quot;, cwd);    // Play video RTSP

       if ((rc == -1) || (rc &gt;= PATH_MAX)) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-19\n&quot;);
       /*
        * Start the playback.
        */
       if (mmr_input_attach(mmr_context, media_file, &quot;track&quot;) != 0) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-20\n&quot;);
       if (mmr_play(mmr_context) != 0) {
           return EXIT_FAILURE;
       }


       printf(&quot;DBG-21\n&quot;);
       /* Do some work to make the aspect ratio correct.
        */
       dict = calculate_rect(screen_size[0], screen_size[1]);
       if (NULL == dict) {
           return EXIT_FAILURE;
       }
       printf(&quot;DBG-22\n&quot;);
       if (mmr_output_parameters(mmr_context, video_device_output_id, dict) != 0) {
           return EXIT_FAILURE;
       }


       dict = NULL;

       sleep(60);

       if (mmr_stop(mmr_context) != 0) {
               return EXIT_FAILURE;
           }

           if (mmr_output_detach(mmr_context, audio_device_output_id) != 0) {
               return EXIT_FAILURE;
           }

           if (mmr_output_detach(mmr_context, video_device_output_id) != 0) {
               return EXIT_FAILURE;
           }

           if (mmr_context_destroy(mmr_context) != 0) {
               return EXIT_FAILURE;
           }

           mmr_context = 0;
           video_device_output_id = -1;
           audio_device_output_id = -1;

           mmr_disconnect(mmr_connection);
           mmr_connection = 0;


           if (screen_destroy_window(screen_window) != 0) {
               return EXIT_FAILURE;
           }

           if (screen_destroy_context(screen_context) != 0) {
               return EXIT_FAILURE;
           }

           screen_context = 0;
           screen_window = 0;

           return EXIT_SUCCESS;
}
</code></pre>
<p><strong>First image after start play RTSP video</strong>:
<a href=""https://i.sstatic.net/fzwzV8d6.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/fzwzV8d6.png"" alt=""Distorted image-1"" /></a>
<a href=""https://i.sstatic.net/bZYvTNQU.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/bZYvTNQU.png"" alt=""Distorted image-2"" /></a></p>
<p>I tried buffering the incoming RTSP data for 2 seconds and playing it, but it seems too complicated and I couldn't do it. I couldn't quite figure out if there was a problem with the stream.</p>
<p>How can I fix this issue?</p>
",
45407760,How to create a QNX neutrino 7.0.0 bootable cd image with Photon?,https://stackoverflow.com/questions/45407760/how-to-create-a-qnx-neutrino-7-0-0-bootable-cd-image-with-photon,2,1501477230,"boot, rtos, qnx, qnx-neutrino, bootable","<p>I am a newbie in QNX and I have a question:
How to generate a QNX 7.0.0 bootable image for x86 (32-bit) that I can burn on a CD disk and boot with Photon.
There is an ISO image on the internet that does exactly that I want to. It called ""QNX demo"" or so, but it's not QNX 7, it uses a earlier version, and also it's a ready result, with no easy posibility to add my software to.</p>

<p>Also, I am not sure that it's possible to generate a ISO image using ""QNX system builder"" - the only way I can boot something (that is not even nearly close to what I need) - is generating a sort of multiboot image and booting it via GRUB2+mkresue.</p>
","<p>Photon isn't available in SDP 7, it was deprecated (notice indicating intent to remove in a future version) in SDP 6.5 SP1 and was removed from the product in SDP 6.6. The replacement graphics technology is QNX Screen, which is available for 6.5 and 6.6, and well as being in 7.0, but it is intended for embedded use and does not include a user desktop environment like Photon does.</p>
"
27009240,Adding a route or default gateway to QNX,https://stackoverflow.com/questions/27009240/adding-a-route-or-default-gateway-to-qnx,3,1416372939,"routes, gateway, qnx","<p>We have a system running QNX that normally connects to two other hosts on a 10.10.X.0 network. We are installing two remote systems that need to be able to talk to those servers on our 56.x.y.z network.</p>

<p>We can type:</p>

<p>route -n add 56.x.y.0/24 56.a.b.1   (2nd addr is the gateway)</p>

<p>It shows up in the routing table (route -f) and all works fine. The problem is when the system is rebooted of course it goes away. We need to make it persistent by creating or adding that line to some file that runs at boot-up. Sounds simple enough - like autoexec.bat in DOS. Or we just need to add a default gateway somehow as in Windows.  </p>

<p>Thanks for any help. </p>
",
78834669,fatal error: io.h: No such file or directory on Eclipse-based IDE,https://stackoverflow.com/questions/78834669/fatal-error-io-h-no-such-file-or-directory-on-eclipse-based-ide,0,1722864404,"c++, matplotlib, qnx, momentics","<p>I am using <a href=""https://qdn.qnx.com/products/neutrino-rtos/qnx-momentics.html"" rel=""nofollow noreferrer"">Momentics IDE</a> in Windows 10, and I need to draw some plots using <a href=""https://github.com/lava/matplotlib-cpp"" rel=""nofollow noreferrer"">matplot++</a>. I have copied <a href=""https://github.com/lava/matplotlib-cpp/blob/master/matplotlibcpp.h"" rel=""nofollow noreferrer"">matplotlibcpp.h</a> to my work directory, and then I got the infamous</p>
<pre><code>Python.h: No such file or directory
</code></pre>
<p>while trying to run a simple code</p>
<pre><code>#include &quot;matplotlibcpp.h&quot;
namespace plt = matplotlibcpp;
int main() {
    plt::plot({1,3,2,4});
    plt::show();
}
</code></pre>
<p>error. I have changed the line in <code>matplotlibcpp.h</code>  from</p>
<pre><code>#include &lt;Python.h&gt;
</code></pre>
<p>to</p>
<pre><code>#include &lt;C:\Python\Python312\include\Python.h&gt;
</code></pre>
<p>And similarly, I changed the line</p>
<pre><code>#include &lt;numpy/arrayobject.h&gt;
</code></pre>
<p>int</p>
<pre><code>#include &lt;C:\Python\Python312\Lib\site-packages\numpy\arrayobject.h&gt;
</code></pre>
<p>But now I am getting the following error:</p>
<pre><code>C:\Python\Python312\include\pyconfig.h:59:10: fatal error: io.h: No such file or directory
</code></pre>
<p>I checked the other solutions, but all of them are for Visual Studio. I am using an IDE based on Eclipse. What am I missing?</p>
",
